subject_id,predicate,object_id,support_count,avg_confidence,evidence_samples
ent:7e3c40d0292dad51,REQUIRES,ent:56abeee2aebd89a2,1,0.6,Build with the right resources 9 Reduce the use of carbon intensive materials
ent:7e3c40d0292dad51,REQUIRES,ent:795076d1795eb4bc,2,0.6,five core strategies for Circular Design in the Built Environment. 2. Design for material efficiency. | Build efficiently 6 Refuse unnecesary components Build with the right resources 7 Increase material efficiency
ent:7e3c40d0292dad51,REQUIRES,ent:7f48f533ca19400e,1,0.6,5 Design for disassembly
ent:7e3c40d0292dad51,REQUIRES,ent:b82c038b540ae8b5,1,0.6,Design for material efficiency
ent:7e3c40d0292dad51,REQUIRES,ent:bb223e4eec81dc19,1,0.6,4 Design for adaptability
ent:7e3c40d0292dad51,REQUIRES,ent:bf460eee8a37b2cc,1,0.6,@ Build nothing 1 Refuse new construction
ent:7e3c40d0292dad51,REQUIRES,ent:dc51770d430b1ae1,1,0.6,This section outlines five core strategies for Circular Design in the Built Environment. The Circular Design strategies are: 1. Avoid building new – retrofit and reuse.
ent:7e3c40d0292dad51,REQUIRES,ent:dfb3ea363d7bfda4,1,0.6,"Design to maximise resource recovery, at the highest value, at end of life"
ent:7e3c40d0292dad51,REQUIRES,ent:fcbaf59f26e654e2,3,0.6,Design for long-term use | five core strategies for Circular Design in the Built Environment. 3. Design for long-term use. | @ Build for long term value 2 Increase building utilisation 3 Design for longevity
ent:7e9c15377c6c53e9,REFERENCES,ent:afa4d3f34a1b3f98,1,1.0,Institute of Structural Engineers: 2012 Olympic stadium case study
ent:7ead4e8283929620,APPLIES_IN,ent:d5187b49ac595e36,1,0.6,a minimum reuse on site target based on the total tonnage of material produced in demoli/on phase
ent:7ef9a4031668dec0,ENABLES,ent:56c1aa47304cbb88,1,1.0,cutting in-situ and reducing heat affected zones to increase the yield of reusable steel
ent:7f48f533ca19400e,AFFECTS,ent:00a118d4f22f6016,1,1.0,design for deconstruction principles may be applied further up the supply chain to materials
ent:7f48f533ca19400e,AFFECTS,ent:76b3515db5b16f48,1,1.0,"designing for deconstruction) from a cost, reuse potential and embodied carbon perspective."
ent:7f48f533ca19400e,AFFECTS,ent:a4431da35e731b86,1,1.0,Reduce material extraction in the long term
ent:7f48f533ca19400e,AFFECTS,ent:bba1412d2cce870c,2,1.0,"designing for deconstruction) from a cost, reuse potential and embodied carbon perspective. | Reduce embodied carbon emissions in the long term"
ent:7f48f533ca19400e,AFFECTS,ent:c239ee60cf17a200,1,1.0,Designing concrete structures with flexibility in mind is crucial for ensuring a long lifespan. By designing for disassembly
ent:7f48f533ca19400e,APPLIES_TO,ent:00a118d4f22f6016,1,1.0,design for deconstruction principles may be applied further up the supply chain
ent:7f48f533ca19400e,APPLIES_TO,ent:150940b3c98b8c36,1,1.0,Equipment cabinet/electricity cabinet
ent:7f48f533ca19400e,APPLIES_TO,ent:1ac280c0ae0700d5,1,1.0,Design for disassembly of building structures
ent:7f48f533ca19400e,APPLIES_TO,ent:2773199bbaf77075,1,1.0,"elements such as building services systems, where design for deconstruction principles can also improve building adaptability"
ent:7f48f533ca19400e,APPLIES_TO,ent:3798a9d2462504bd,2,1.0,"By designing for disassembly, concrete elements can be more easily recovered | By designing for disassembly, concrete elements can be more easily recovered through incorporation of readily dismantled components"
ent:7f48f533ca19400e,APPLIES_TO,ent:47d260248e7041b3,1,1.0,Equipment cabinet/electricity cabinet
ent:7f48f533ca19400e,APPLIES_TO,ent:544f3ea3ee5cf9b1,1,1.0,"Space heating and cooling emitters (radiators, fan coil units, fan air heater/cooler)"
ent:7f48f533ca19400e,APPLIES_TO,ent:55074f356f729c74,1,1.0,Ventilation ducts and passive devices
ent:7f48f533ca19400e,APPLIES_TO,ent:6cb30efbd41112c6,2,1.0,design for deconstruction principles may be applied further up the supply chain to materials and building components | Creating buildings and components that can be easily recovered without damage
ent:7f48f533ca19400e,APPLIES_TO,ent:982a78d8770fdd0f,1,1.0,Disentangle MEP services from assemblies that host them
ent:7f48f533ca19400e,APPLIES_TO,ent:9deba1722ff2f1cf,1,1.0,Cable ladders
ent:7f48f533ca19400e,APPLIES_TO,ent:a54fd2c0acd10557,1,1.0,"designing for deconstruction may be more appropriate for certain systems or building elements such as those with high embodied carbon, or high salvage value"
ent:7f48f533ca19400e,APPLIES_TO,ent:ad64eb5e9bbadd15,1,1.0,Design of concrete buildings for disassembly: An explorative review.
ent:7f48f533ca19400e,APPLIES_TO,ent:bba1412d2cce870c,1,1.0,designing for deconstruction may be more appropriate for certain systems or building elements such as those with high embodied carbon
ent:7f48f533ca19400e,APPLIES_TO,ent:dd3a57eabf0a87ca,1,1.0,Lighting
ent:7f48f533ca19400e,APPLIES_TO,ent:e04d1bae67e874c9,1,1.0,The trade-off between design for deconstruction and cost and carbon impacts has been investigated in a study on the design for deconstruction potential of Soho Place
ent:7f48f533ca19400e,ENABLES,ent:00a9eed205ea8eae,2,1.0,"By designing for disassembly, concrete elements can be more easily recovered | For components and materials that are currently not designed for disassembly, more efficient methodologies need to be developed"
ent:7f48f533ca19400e,ENABLES,ent:02c95ca2caf91411,2,1.0,"apart at the end of its life offers greater opportunities for resource recovery | Designing for deconstruction, a practice that is gaining prominence, offers an opportunity for greater resource recovery"
ent:7f48f533ca19400e,ENABLES,ent:0457a8067d2d32ec,1,1.0,Design for deconstruction and reduced materials Recover materials from waste to be reprocessed | Design for disassembly to reduce waste and allow components and materials to be recovered more easily
ent:7f48f533ca19400e,ENABLES,ent:072a72f9549bad67,1,0.6,Eight strategies for delivering circular buildings... Design for disassembly
ent:7f48f533ca19400e,ENABLES,ent:0efa1f91030e51a0,1,1.0,andadaptabilityandtheopportunities (DfD) forreusingtheentirebuildingby relocatingandadaptivereuse
ent:7f48f533ca19400e,ENABLES,ent:16021c4b356e650d,1,0.6,"design for disassembly, dematerialising, regenerative practices such as recycled water and nature based solutions drive job creation"
ent:7f48f533ca19400e,ENABLES,ent:3083eb92d14ad785,1,1.0,"design for disassembly, and high-recycled-content materials ... offer cost and time savings"
ent:7f48f533ca19400e,ENABLES,ent:33898b117cc86651,1,1.0,Strategies • Design for disassembly • Product-as-a-service
ent:7f48f533ca19400e,ENABLES,ent:41d952a6c566a396,1,1.0,buildings designed for deconstruction and material reuse align with national objectives by reducing waste and increasing resource efficiency
ent:7f48f533ca19400e,ENABLES,ent:5cd53dea06171531,4,1.0,"Designfor deconstruction.Designforreusability Circularitypractices deconstruction/disassembly 12 andadaptabilityandtheopportunities (DfD) forreusingtheentirebuildingby | buildings designed for deconstruction and material reuse align with national objectives | Designing for future reuse, by using ""design for deconstruction"" principles"
ent:7f48f533ca19400e,ENABLES,ent:5ec698dbe79e8235,1,1.0,"design-for-disassembly (DfD), design-for-repair and remanufacturing (DfRem)"
ent:7f48f533ca19400e,ENABLES,ent:668bafd32a93d7b7,2,1.0,"readily dismantled (potentially modular) components for repair, maintenance, reuse and recycling | readily dismantled (potentially modular) components for repair, maintenance, reuse and recycling"
ent:7f48f533ca19400e,ENABLES,ent:6a11f639f26d1057,1,0.6,increase circularity through design for adaptability and design for disassembly and reuse
ent:7f48f533ca19400e,ENABLES,ent:6cb30efbd41112c6,3,1.0,"buildings can be easily disassembled to allow reuse of all components | Enable future reuse of building components | Design for disassembly facilitates future changes and dismantlement to recover systems, components and materials"
ent:7f48f533ca19400e,ENABLES,ent:74580361eacc5dbf,1,1.0,"Designing for future reuse, by using ""design for deconstruction"" principles and specifying standardised elements/sizes to maximise the market for reuse."
ent:7f48f533ca19400e,ENABLES,ent:794df9a4e86b8325,2,1.0,"through DfD protocols, the value of a building can be retained as well as increased. The benefits of conducting deconstruction processes outweigh the costs so long as the value of the building component is preserved. | Designing for deconstruction facilitates the extraction of materials, allowing them to be retained at their highest possible value"
ent:7f48f533ca19400e,ENABLES,ent:795076d1795eb4bc,1,1.0,"design for disassembly, and high-recycled-content materials – can reduce environmental burdens, enhance material efficiency"
ent:7f48f533ca19400e,ENABLES,ent:97a3b788d7965c97,1,1.0,"If buildings are designed for disassembly, a wide variety of end‑of‑life scenarios for the building's components and materials."
ent:7f48f533ca19400e,ENABLES,ent:a9d8695d95a9ae5c,2,1.0,"designprinciplessuchasDfDor Designfor deconstruction.Designforreusability Circularitypractices deconstruction/disassembly | Deconstruction is the careful, piece‑by‑piece disassembly of buildings. through DfD protocols, the value of a building can be retained as well as increased."
ent:7f48f533ca19400e,ENABLES,ent:ab2aa21696d8c508,1,1.0,designing for deconstruction can help achieve the targets set by the National Strategy for Waste and Recycling (2018)
ent:7f48f533ca19400e,ENABLES,ent:b2c535c5bb5ae041,1,1.0,as well as design for modularity and disassembly
ent:7f48f533ca19400e,ENABLES,ent:b788b9716770e3b4,3,1.0,"Creating buildings and components that can be easily recovered without damage, enabling reuse, repurposing, or recycling | Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life. | Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life."
ent:7f48f533ca19400e,ENABLES,ent:bb223e4eec81dc19,1,1.0,design for deconstruction principles can also improve building adaptability
ent:7f48f533ca19400e,ENABLES,ent:dd219bd0e8e6efb1,1,1.0,various design concepts are used for C&D waste minimisation opportunities at the design phase. These include design for disassembly (DfD)
ent:7f48f533ca19400e,ENABLES,ent:e5c74656c2ff4fbf,1,1.0,designprinciplessuchasDfDor Designfor deconstruction.Designforreusability Circularitypractices deconstruction/disassembly
ent:7f48f533ca19400e,INVOLVES,ent:07a339b46c488e9b,1,1.0,"how to extract timber, steel, bricks, insulation, facades and other building elements"
ent:7f48f533ca19400e,INVOLVES,ent:3e23e57b4994740f,1,1.0,"detailed information on how to extract timber, steel, bricks, insulation, facades and other building elements"
ent:7f48f533ca19400e,INVOLVES,ent:4d523de7ce75293e,1,1.0,"detailed information on how to extract timber, steel, bricks, insulation, facades and other building elements"
ent:7f48f533ca19400e,INVOLVES,ent:4e96e473106d8671,1,1.0,Design for deconstruction Structural engineering principles Design team Deconstruction Plan
ent:7f48f533ca19400e,INVOLVES,ent:5cd53dea06171531,1,1.0,"Thompson et al. (2021) explored buildings designed for deconstruction and material reuse, showing how these practices align with national objectives"
ent:7f48f533ca19400e,INVOLVES,ent:6cb30efbd41112c6,1,1.0,Design for disassembly to reduce waste and allow components and materials to be recovered more easily
ent:7f48f533ca19400e,INVOLVES,ent:8727bae3c28a57de,1,1.0,"detailed information on how to extract timber, steel, bricks, insulation, facades and other building elements"
ent:7f48f533ca19400e,INVOLVES,ent:cd58309b1bb12e75,1,1.0,Client (Sustainability Consultant)
ent:7f48f533ca19400e,INVOLVES,ent:dad688889b8bd536,1,1.0,Client (Sustainability Consultant)
ent:7f48f533ca19400e,INVOLVES,ent:ee339dd6fa23ac18,1,0.6,"Every aspect of Circl's creation revolves around this principle, from materials selection to construction methods"
ent:7f48f533ca19400e,ISSUED_BY,ent:5510b7b622ba9022,1,1.0,"Lifecycle Building Center. Design for Deconstruction. Lifecycle Building Center, 2020."
ent:7f48f533ca19400e,PRODUCES,ent:3690c9837d233367,1,1.0,"Sustainability report, referencing multi-discipline deconstruction plan"
ent:7f48f533ca19400e,PRODUCES,ent:41d952a6c566a396,1,1.0,showing how these practices align with national objectives by reducing waste and increasing resource efficiency.
ent:7f48f533ca19400e,PRODUCES,ent:60b8d982d8c05717,1,1.0,"To ensure the details designed for deconstruction are communicated to future stakeholders, it is essential to create a deconstruction plan"
ent:7f48f533ca19400e,PRODUCES,ent:73de0d977ce9eda7,1,1.0,designing buildings that generate less waste at end-of-life are next frontiers
ent:7f48f533ca19400e,PROHIBITS,ent:b07569975e51d411,1,1.0,avoid composite materials that are inseparable
ent:7f48f533ca19400e,REFERENCES,ent:a809a39678aae076,1,1.0,"Ease of Recovery + Ease of Reuse and Recycling Scoring, defined as per EU Level(s) Indicator 2.4 Design for Deconstruction"
ent:7f48f533ca19400e,REFERENCES,ent:d8abe4b2ab2fdb3f,1,1.0,"According to ISO 20887, seven design principles for disassembly should be considered"
ent:7f48f533ca19400e,REQUIRES,ent:24db2b6df5d70600,1,1.0,"This includes standardized connections (bolts, clips instead of welds or glues where feasible), using materials that can be separated"
ent:7f48f533ca19400e,REQUIRES,ent:4e96e473106d8671,1,1.0,Design for deconstruction | Structural engineering principles Knowledge of deconstruction techniques
ent:7f48f533ca19400e,REQUIRES,ent:57541cb85ffd40c2,1,1.0,Development design teams should receive specialist demolition advices as early as possible to inform potential for circular economy opportunities in disassembly methodology
ent:7f48f533ca19400e,REQUIRES,ent:abb5d16cadb7c7bf,1,1.0,"deconstruction, design for disassembly and design for reuse need to be incorporated in the design stage"
ent:7f48f533ca19400e,REQUIRES,ent:bb223e4eec81dc19,1,1.0,"planning for future adaptability. By 2027, incorporate these into"
ent:7f48f533ca19400e,REQUIRES,ent:ebf24303b55a7a7f,1,1.0,Designing concrete structures with flexibility in mind is crucial for ensuring a long lifespan. By designing for disassembly
ent:7f48f533ca19400e,REQUIRES,ent:f6d554ae0df5330e,1,1.0,"components and materials that are currently not designed for disassembly, more efficient methodologies need to be developed which may include specialised tooling."
ent:7f5f62882b282032,APPLIES_TO,ent:d948e6c3294a579f,2,0.6,NWAP sets a target for achieving an 80 per cent average resource recovery rate from all waste streams | NWAP sets a target for achieving an 80 per cent average resource recovery rate from all waste streams
ent:7fe8ef402235bf34,ENABLES,ent:b11059d12993777f,1,1.0,"standardised sizing, which is optimal for reuse at end of life"
ent:7fea2cf92a12eb51,INVOLVES,ent:74580361eacc5dbf,1,1.0,"if the project is a new build, then the focus should be on establishing a flexible design process that enables adaptation to the available reclaimed materials"
ent:800bee5512b03ad7,INVOLVES,ent:7f48f533ca19400e,1,1.0,CE priority practices during five stages of a construction project life cycle
ent:800bee5512b03ad7,INVOLVES,ent:bb223e4eec81dc19,1,1.0,CE priority practices during five stages of a construction project life cycle
ent:800bee5512b03ad7,INVOLVES,ent:e789d138e26865a6,1,1.0,CE priority practices during five stages of a construction project life cycle
ent:80383bd73d55bb14,AFFECTS,ent:2e3aab8b12e9f927,1,0.6,"poor disposal contributes to methane emissions, leachate contamination, and landscape pollution"
ent:80630ac6994435c2,ENABLES,ent:54c1c23bcc1db88d,1,0.6,marketplace and policies enabling waste recovery in the AEC industry
ent:80630ac6994435c2,ENABLES,ent:5e2afb437b90eb2b,1,1.0,Re-use off-site with on a recipient project external to the client portfolio – marketplaces can be used for project matching.
ent:80630ac6994435c2,ENABLES,ent:c98a5155fb857ede,1,0.6,Marketplace for new business emerge Continuous and future proof CE strategies
ent:80630ac6994435c2,INVOLVES,ent:9adc4f356b2cc767,1,1.0,material inventories and marketplaces for salvaged components
ent:8063180a2a2d0711,APPLIES_IN,ent:2ca69d28fbcb6e45,2,0.6,Circular economy policies in Australia have evolved over time and predate the more widespread use of the term 'circular economy'. | The circular economy is a growing concept in Australia. In the past waste management has typically focused on how to treat the waste
ent:8063180a2a2d0711,APPLIES_IN,ent:4bb669ee9eaae6a5,1,0.6,as part of the implementation approach for circular economy policies in the Netherlands
ent:8063180a2a2d0711,APPLIES_TO,ent:d948e6c3294a579f,1,0.6,"Built environment, circular economy, construction and demolition waste, regulatory analysis, sustainable governance"
ent:8063180a2a2d0711,BARRIERS,ent:0bb811aa89cdf1b6,1,0.6,"The focus on recycling within circular economy policies can lead to public misconceptions about circularity, which can be a major barrier"
ent:8063180a2a2d0711,BARRIERS,ent:d72121a297216894,1,0.6,the circular economy strategies must address material quality and impacts on the project's budget
ent:8063180a2a2d0711,BARRIERS,ent:eafeb2237233cf81,1,0.6,the circular economy strategies must address material quality and impacts on the project's budget
ent:8063180a2a2d0711,INVOLVES,ent:11555f5d765922fa,1,0.6,"the guidance will spill over into the remit of other departments – the Department of Housing, Planning and Local Government"
ent:8063180a2a2d0711,INVOLVES,ent:27a8196d93ce1c5b,1,0.6,"the guidance will spill over into the remit of other departments – the Department of Housing, Planning and Local Government, and the Department of Finance"
ent:8063180a2a2d0711,PRODUCES,ent:0bb811aa89cdf1b6,1,0.6,The focus on recycling within circular economy policies can led to public misconceptions about circularity
ent:8063180a2a2d0711,PRODUCES,ent:ae0c41bcb8fdaf06,2,0.6,"integrate circular economy strategies to deliver economic, social and environmental outcomes | integrate circular economy strategies to deliver economic, social and environmental outcomes"
ent:8063180a2a2d0711,REQUIRES,ent:bf460eee8a37b2cc,1,0.6,Waste hierarchy Circular economy strategies Make a product redundant by abandoning its function or by offering Refuse
ent:80932e76af31fdb3,AFFECTS,ent:bba1412d2cce870c,1,0.6,since timber has lower embodied carbon and can be part of a regenerative forestry loop
ent:8142351fd7bd0aa4,INVOLVES,ent:74580361eacc5dbf,1,1.0,allow the usage of recycled and reclaimed materials that comply with a project's technical and mechanical requirements
ent:8142351fd7bd0aa4,INVOLVES,ent:8bb1627054e77ecb,1,1.0,allow the usage of recycled and reclaimed materials that comply with a project's technical and mechanical requirements
ent:8142351fd7bd0aa4,PRODUCES,ent:d853f940a7d7a2f8,1,0.6,improving waste management on construction projects in Australia
ent:814659abfde48077,AFFECTS,ent:3cc3791f5ffd890d,2,0.6,Design for modularity and flexibility | Design for lifespan | Design for disassembly | Material selection | Design for modularity and flexibility... Construction and demolition waste diversion rate (%)
ent:814659abfde48077,APPLIES_TO,ent:6cb30efbd41112c6,1,1.0,"Creating buildings and components in standardised, prefabricated modules"
ent:814659abfde48077,ENABLES,ent:072a72f9549bad67,2,0.8,"Creating buildings and components in standardised, prefabricated modules, that can be adjusted or reassembled to changing needs and functions over time | Eight strategies for delivering circular buildings... Design for modularity"
ent:814659abfde48077,ENABLES,ent:b2c535c5bb5ae041,1,1.0,as well as design for modularity and disassembly
ent:81bc0ff11622d401,REQUIRES,ent:a3b206b68f9b8ff4,2,1.0,"Facilities management, owner | Up to date record of building elements | Create detailed equipment documentation/O&M/ material passports which are set up to enable the documentation of maintenance/repair work"
ent:81d30d350977fe05,BARRIERS,ent:40394bcd273bff24,2,0.6,there is minimal focus on designing out waste in the built environment sector | there is minimal focus on designing out waste in the built environment sector
ent:81ded2e9e7a53f03,AFFECTS,ent:daeeeb85aa94033c,1,0.6,The main structure and envelope account for more than 50% of total material use
ent:81e19193f46b0503,REQUIRES,ent:11b736ade33e0006,1,0.6,"support the 2030 national target and framework, to drive outcomes on the ground, as well as drive place-based circularity"
ent:81f9f6b9eb6b5a95,AFFECTS,ent:77b4b5dc7a53caec,1,1.0,Time and cost are strong drivers for selecting a certain method of demolition
ent:81f9f6b9eb6b5a95,BARRIERS,ent:dbddefd89eb770e7,1,1.0,demolition is seen as a cheaper and quicker form of reuse of the land
ent:81f9f6b9eb6b5a95,ENABLES,ent:1e601cb41cabf459,1,1.0,additional time and cost pressures on the demolition process (e.g. easier to just knock down and sort after)
ent:82ae32545d1be4b9,INVOLVES,ent:668bafd32a93d7b7,1,0.6,"shifting the onus for quality, maintenance and repair onto the providers"
ent:82ae32545d1be4b9,INVOLVES,ent:a3b206b68f9b8ff4,1,1.0,"Ask for details inforamtion from providers and designers on products, materials and the design of the buildings"
ent:82b5a1fa99f854d9,ENABLES,ent:02c95ca2caf91411,1,1.0,waste management has evolved into resource stewardship. Targets by 2040 90% Resource Recovery rate
ent:82c1e9c4e16eb50a,ENABLES,ent:c98a5155fb857ede,1,0.6,Value delivery: the widespread adoption of the CE in the AEC industry is reliant on reducing costs
ent:8317f312aba3b45c,APPLIES_TO,ent:6cb30efbd41112c6,1,1.0,"Create a digital inventory of the building's materials. Information may form digital material passports, or a database including materials, composition, origin."
ent:8317f312aba3b45c,ENABLES,ent:c7678c9360bdfd39,1,1.0,"expand the digital materials inventory based on deconstruction findings, ensuring future reuse opportunities"
ent:8317f312aba3b45c,REFERENCES,ent:8bba238fe9f81571,1,1.0,revise and expand the digital materials inventory based on deconstruction findings
ent:83b13f0a7bbf7295,ENABLES,ent:c48701e9df6a8c56,1,0.6,"establishing a dedicated authority or commissioner to provide long-term, bipartisan stability similar to climate legislation models"
ent:83b51ad2e0084c60,APPLIES_TO,ent:ad64eb5e9bbadd15,1,0.6,use recycled aggregates in concrete and pavement
ent:83b51ad2e0084c60,PRODUCES,ent:39e12159405b93e3,1,0.6,"include aggregates for use in road base, and as a sand replacement in sand blasters and pool water filters"
ent:83b51ad2e0084c60,PRODUCES,ent:80383bd73d55bb14,1,0.6,"aggregates, and timber is resource-intensive and emissions-heavy"
ent:83b7af503d0c0625,INVOLVES,ent:4244bdf3db621213,1,0.6,"Technical Guidance Document B - Fire Safety by a cross department/industry representative working group under Department of Agriculture, Food & the Marine to allow for multistorey timber frame buildings & high-rise mass timber buildings"
ent:83e2cab4cb3d7244,INVOLVES,ent:b9847f917b51f245,1,0.6,the benefits of University-Industry Engagement (UI-E) in the AEC and WMRR industries
ent:83e2cab4cb3d7244,INVOLVES,ent:c2ea12f78cfa7279,1,0.6,the benefits of University-Industry Engagement (UI-E) in the AEC and WMRR industries
ent:8416ddaaa4c9add4,ENABLES,ent:7620edae7028b6fb,1,0.6,Policy and regulatory leadership can enable and support grounding circular economy practices at national and state levels.
ent:842902ce9cfeff25,ENABLES,ent:5ec698dbe79e8235,1,1.0,design-for-repair and remanufacturing (DfRem)
ent:8434b6a250091e9c,ENABLES,ent:8bb1627054e77ecb,1,0.6,Demand for recycled materials can be supported...through...risk-management strategies
ent:84430d56062a8342,ENABLES,ent:09816569ff59343c,1,0.6,"Cloud manufacturing, internet of things-assisted manufacturing and 3D printing technology: reliable tools for sustainable construction."
ent:84430d56062a8342,ENABLES,ent:526413fbdb25b5dc,1,1.0,"Internet of Things (IoT) and • Big data. Lastly, successful implementation of waste management policy approaches such as EPR"
ent:84430d56062a8342,ENABLES,ent:80a13645b39cb070,1,0.6,A smart municipal waste management system based on deep-learning and Internet of Things.
ent:84826338ef09734e,APPLIES_TO,ent:f3decafd4229159e,1,1.0,standardises the types of data that are collected for each material or component within each stage
ent:8488f7fbd73738f2,ENABLES,ent:5aa6a26bdf6e274e,1,0.6,This results in these materials receiving priority attention for recovery and market development in the C&D sector
ent:84bc84b2f36ea0a5,APPLIES_TO,ent:d62826ee23907b51,1,1.0,"I.e. Material composition (REACH, Asbestos)"
ent:84bc84b2f36ea0a5,PRODUCES,ent:9fdb92f8866eaa8a,1,1.0,"Safety Risks & Hazardous Materials: Identifying risks like asbestos, lead paint, or unknown materials is crucial"
ent:853698fdbe9fb1b5,AFFECTS,ent:bba1412d2cce870c,1,1.0,second-hand steel due to its opportunity to reduce the embodied carbon impact
ent:853698fdbe9fb1b5,APPLIES_IN,ent:2ca69d28fbcb6e45,1,1.0,"In Australia, the reuse of structural steel elements in situ within existing buildings"
ent:853698fdbe9fb1b5,INVOLVES,ent:56c1aa47304cbb88,1,1.0,reuse of steel recovered from existing structures and used in another project
ent:853698fdbe9fb1b5,PRODUCES,ent:56c1aa47304cbb88,1,1.0,aims to promote and facilitate the reuse of structural steel in construction
ent:854f088ce6a50797,APPLIES_IN,ent:10baa5c198a8d030,1,1.0,38% of demolition operators in NSW did not have any guideline to reuse building components
ent:854f088ce6a50797,INVOLVES,ent:3d40a26d8db16352,1,0.6,"demolition contractors to salvage materials (metals, concrete, timber) and collaborate with recycling facilities"
ent:854f088ce6a50797,INVOLVES,ent:63cf1e45cf5b75a1,1,1.0,waste operators apply cost-benefit analysis to decide the waste fate
ent:854f088ce6a50797,INVOLVES,ent:77b4b5dc7a53caec,1,1.0,"demolition operators tend to use demolition, resulting in the generation of mixed waste ending up in landfill"
ent:854f088ce6a50797,INVOLVES,ent:95eda9f8d1e87ac8,1,0.6,"Many demolition firms now offer ""make safe and recycle"" services as part of their projects"
ent:854f088ce6a50797,INVOLVES,ent:decc49ca055640af,1,1.0,This should be completed by or with the demolition contractor
ent:854f088ce6a50797,PRODUCES,ent:4d523de7ce75293e,1,0.6,"demolition contractors to salvage materials (metals, concrete, timber)"
ent:854f088ce6a50797,PRODUCES,ent:9a161372955508b3,1,0.6,"demolition contractors to salvage materials (metals, concrete, timber)"
ent:854f088ce6a50797,PRODUCES,ent:ad64eb5e9bbadd15,1,0.6,"demolition contractors to salvage materials (metals, concrete, timber)"
ent:85c20933a3c9c065,APPLIES_TO,ent:601056002e50600d,1,0.6,"offering incentives such as tax breaks, grants, and subsidies to businesses that invest in waste recovery technologies."
ent:85c20933a3c9c065,ENABLES,ent:2c362a11e9657d3a,1,1.0,"The strategy will provide incentives such as R&D tax credits or grants for modular building construction techniques, and government projects should consider prefab options."
ent:85c20933a3c9c065,ENABLES,ent:54c1c23bcc1db88d,1,0.6,"offering incentives such as tax breaks, grants, and subsidies to businesses that invest in waste recovery technologies."
ent:85c20933a3c9c065,ENABLES,ent:94be4e277b4d96f9,1,0.6,Other incentives used globally include grants or low-interest loans for sustainable renovations
ent:85c20933a3c9c065,ENABLES,ent:e789d138e26865a6,2,1.0,The strategy will provide incentives such as R&D tax credits or grants for modular building construction techniques | The strategy will provide incentives such as R&D tax credits or grants for modular
ent:85e22a6c83d09ca7,ISSUED_BY,ent:16c4b8df95aff1aa,1,1.0,"Standards, 2022; Australian Building Codes Board, 2022"
ent:85fa55c29a7772bb,INVOLVES,ent:4d523de7ce75293e,2,1.0,"if you've just got timber and say, a metal cladding, you've got much less offcuts | if you've just got timber and say, a metal cladding, you've got much less offcuts"
ent:85fa55c29a7772bb,INVOLVES,ent:77b4b5dc7a53caec,2,1.0,"If we do have to do a demolition, we're trying to separate all the metals, separate bricks | If we do have to do a demolition, we're trying to separate all the metals"
ent:85fa55c29a7772bb,INVOLVES,ent:9276ac930a36d0c2,2,1.0,"if you've just got timber and say, a metal cladding, you've got much less offcuts | if you've just got timber and say, a metal cladding, you've got much less offcuts"
ent:85fa55c29a7772bb,INVOLVES,ent:a2b34cf13f6bd6d9,2,1.0,we can reuse any leftover material from one job to another. So that certainly helps reduce any waste | we can reuse any leftover material from one job to another
ent:85fa55c29a7772bb,INVOLVES,ent:cd58309b1bb12e75,2,1.0,by keeping a similar tone throughout homes and steering our clients towards similar products | by keeping a similar tone throughout homes and steering our clients towards similar products
ent:85fa55c29a7772bb,INVOLVES,ent:e5c74656c2ff4fbf,2,1.0,Future disassembly and reuse was also considered | Future disassembly and reuse was also considered
ent:861dbdab7751f82e,ISSUED_BY,ent:542f91819a4a12c5,1,0.6,"The Living Building Challenge (LBC), developed by the International Living Future Institute"
ent:861dbdab7751f82e,REQUIRES,ent:c5bb7b737b57c7f0,1,0.6,integrates circular economy principles as part of its rigorous regenerative design framework
ent:8627502f4cb7e90e,AFFECTS,ent:69cd4b3a2aec2815,1,0.6,the costs increase as recycled brick is more expensive than new brick
ent:8627502f4cb7e90e,BARRIERS,ent:eafeb2237233cf81,1,0.6,the costs increase as recycled brick is more expensive than new brick
ent:8629288102e2d60d,REQUIRES,ent:d703526383f5099f,1,1.0,determines whether they can be reused without significant refurbishment.
ent:865a0203c5ba8e37,PRODUCES,ent:f3decafd4229159e,2,1.0,Reuse of secondary materials in the production of building materials | Reuse of secondary materials in the production of building materials
ent:8686c7dcf22c4a00,INVOLVES,ent:69676fa98e0fb3ec,1,0.6,DCCEEW is currently completing a statutory review of the Recycling and Waste Reduction Act 2020 (Cth)
ent:87149f499bf5c1c9,BARRIERS,ent:33898b117cc86651,2,1.0,"poor waste-stream data collection, and designs that do not support material end-of-life recovery | poor waste-stream data collection, and designs that do not support material end-of-life recovery"
ent:87149f499bf5c1c9,INVOLVES,ent:3b36a7d0a8eba371,1,0.6,The ability to gather and transport components efficiently e.g. Modular units loaded onto trucks
ent:87149f499bf5c1c9,INVOLVES,ent:d8cafba26e1a6974,1,0.6,The ability to gather and transport components efficiently e.g. Fragmented masonry requiring multiple handling steps
ent:87149f499bf5c1c9,PRODUCES,ent:68dcb4a64f357772,1,1.0,Organise collection... Components collected from site
